relative_unix	hashed_host_path_query	response_size	time_firstbyte
3181	-1680579415	137359	2.41E-4
3181	157277306	16096	2.99E-4
3181	-986523600	23921	1.94E-4
3181	1562511910	14347	0.23055
3181	-637937580	11172	0.220648
3181	-1965620997	33733	2.43E-4
3181	-185072002	24898	2.25E-4
3181	-1683127140	12606	1.78E-4
3182	-1306487658	34789	1.77E-4
3182	1424184530	68125	2.03E-4
3182	1972262705	38023	1.92E-4
3182	-1373874424	9113	0.310393
3182	-688754408	169148	1.9E-4
3182	1150388476	8981	1.9E-4
3182	1813115430	36634	0.317831
3182	-286640395	37864	1.85E-4
3182	-1672230859	64055	1.98E-4
3182	1614468034	32657	2.01E-4
3182	93065939	47613	3.06E-4
3182	1410335794	29389	1.9E-4
3182	106024381	35040	0.233484
3182	-1250512323	8897	1.89E-4
3182	990092809	22444	1.9E-4
3182	1874863433	11387	1.96E-4
3182	739104392	24618	2.21E-4
3182	-1361049593	89461	1.85E-4
3182	-392134499	17973	1.76E-4
3182	1771690849	19818	1.88E-4
3182	-391277428	53531	0.524174
3182	-769322536	10616	0.437868
3182	959283235	15161	1.97E-4
3182	-809036903	24414	1.99E-4
3182	1118036723	29132	0.194441
3182	-2046344128	86152	0.282912
3182	1102840794	15533	0.330207
3182	-1518168454	20274	2.58E-4
3182	1417530676	164070	1.91E-4
3182	-99739106	22009	1.88E-4
3182	1729666759	92977	1.99E-4
3182	450547882	12805	0.317722
3182	-874116750	54990	2.08E-4
3182	1479876960	21232	1.81E-4
3182	1759491601	23818	2.21E-4
3182	327672510	11777	0.529354
3182	885738064	117575	2.07E-4
3182	-1262582631	27830	1.93E-4
3182	-1140963940	41794	1.87E-4
3182	-771903544	53410	1.75E-4
3182	-1043254994	14233	1.85E-4
3182	1178717516	33848	1.98E-4
3182	-281965987	44511	1.97E-4
3182	-514470668	30707	1.92E-4
3182	-1160366090	31667	2.25E-4
3182	1758369396	11688	2.96E-4
3182	481625038	33250	1.73E-4
3182	-89148055	35163	1.96E-4
3182	1065703782	12853	2.25E-4
3182	-289558301	23198	1.78E-4
3182	-263532246	54706	0.022977
3182	988492960	38638	2.06E-4
3182	-1618932310	12000	1.89E-4
3182	-72140551	46090	2.08E-4
3182	1005124966	7115	2.48E-4
3182	-1902176561	25438	1.8E-4
3182	-1246726295	7576	1.95E-4
3182	65612385	10416	2.4E-4
3182	-545144787	27680	0.348541
3182	-1742466417	37480	2.66E-4
3182	1901214244	27979	3.22E-4
3182	-677442160	27987	0.262657
3182	192034548	26379	2.84E-4
3182	736167889	28790	0.058463
3182	1813115430	36634	0.593399
3182	684649152	26961	2.14E-4
3182	1291923221	111762	2.18E-4
3182	-2045670194	11932	1.79E-4
3182	1602442862	23411	1.94E-4
3182	-2070754124	29644	2.58E-4
3182	-1439382333	30748	3.29E-4
3182	799405761	45722	1.66E-4
3182	1459606492	22804	2.1E-4
3182	1754115220	35191	1.82E-4
3182	-346905792	50972	1.88E-4
3182	1741355746	40499	2.01E-4
3182	1605281578	19085	2.27E-4
3182	1507754246	19995	1.86E-4
3182	1743543245	7293	2.29E-4
3182	-685482366	24563	1.96E-4
3182	1925359599	12785	1.74E-4
3182	-759438244	14247	2.06E-4
3182	1182293816	13654	1.75E-4
3182	676348937	36154	2.09E-4
3182	1884037828	34092	2.45E-4
3182	1554995221	25502	2.2E-4
3182	237434358	28228	1.98E-4
3182	921088019	10730	2.04E-4
3182	-594539344	9294	0.529808
3182	1487218796	26300	2.41E-4
3182	736167889	28790	1.8E-4
3182	717865400	19542	0.348976
3182	1736224610	10730	1.97E-4
3182	-32225256	20381	1.8E-4
3182	-80062146	13093	2.68E-4
3182	-1693801015	20372	0.56432
3182	487026906	17871	1.92E-4
3182	-272729744	30322	1.87E-4
3182	-1822444382	16176	1.81E-4
3182	326332292	12043	2.24E-4
3182	-1122450069	46400	2.1E-4
3182	1382413501	17948	1.79E-4
3183	443883098	39728	1.81E-4
3183	749906911	23826	3.1E-4
3183	-764618278	38700	0.255211
3183	1014437770	65397	1.92E-4
3183	-83950071	55686	1.93E-4
3183	668004339	18716	2.42E-4
3183	1755285838	12698	3.07E-4
3183	1921900944	19902	1.89E-4
3183	2045188146	83368	1.84E-4
3183	1215183673	24781	0.264566
3183	703343729	29268	2.26E-4
3183	953454043	32400	1.92E-4
3183	321962656	21417	1.94E-4
3183	-1151727332	17094	1.93E-4
3183	99219688	20648	2.6E-4
3183	-860551417	68852	2.52E-4
3183	-2057780496	27678	1.95E-4
3183	1011200949	28154	1.81E-4
3183	1016635203	49417	1.91E-4
3183	1684906873	34792	2.06E-4
3183	475972270	68215	2.37E-4
3183	1224257395	34151	1.91E-4
3183	-2141270074	56984	1.89E-4
3183	-1665008014	53252	2.01E-4
3183	-1987307015	43633	1.96E-4
3183	851761405	89300	0.618753
3183	2075783303	62435	2.47E-4
3183	-2034259204	86064	2.03E-4
3183	-757565682	12708	2.45E-4
3183	793368651	76884	1.9E-4
3183	8761902	11283	2.04E-4
3183	964435431	15471	1.84E-4
3183	1787523813	11115	2.02E-4
3183	-2053667828	15115	0.333891
3183	1618539656	68581	2.18E-4
3183	-1859443436	28009	1.95E-4
3183	1112093858	75576	1.7E-4
3183	1872492930	12260	1.92E-4
3183	-1431626909	22809	1.84E-4
3183	-1833159212	36648	1.83E-4
3183	-1718829829	54617	0.222999
3183	1609765644	10981	2.83E-4
3183	2039854560	58492	2.15E-4
3183	435961898	36776	2.2E-4
3183	1283727203	76906	2.02E-4
3183	1964608594	32758	1.87E-4
3183	-1563559	82816	2.7E-4
3183	645918148	29277	1.9E-4
3183	186064398	16079	1.81E-4
3183	-1437518161	29077	0.293865
3183	-1506618311	17878	2.5E-4
3183	1302677229	7738	2.0E-4
3183	-1285917614	15272	1.83E-4
3183	354419845	8275	0.316844
3183	-85528035	15258	0.332354
3183	401375865	14410	0.289095
3183	-2140390018	14188	1.85E-4
3183	-1771641828	18499	0.309035
3183	827061272	27096	1.91E-4
3183	-2065124351	34582	2.0E-4
3183	1974326045	120038	1.89E-4
3183	109029642	7404	2.46E-4
3183	1564935106	51209	1.85E-4
3183	826921173	28507	2.47E-4
3183	2081761285	25946	2.15E-4
3183	-1250907534	8799	2.92E-4
3183	831634009	29604	2.05E-4
3183	-368182306	17821	1.97E-4
3183	-513820060	24545	2.32E-4
3183	-1277638388	18800	0.486858
3183	-219663646	102651	2.0E-4
3183	1853830889	11823	1.86E-4
3183	1959421191	19699	1.7E-4
3183	475972270	68215	2.0E-4
3183	1080333235	54609	2.31E-4
3183	580504601	15856	1.86E-4
3183	525102410	46946	2.2E-4
3183	901040273	15129	0.315495
3183	1559410860	32313	1.76E-4
3183	-296255140	20790	1.82E-4
3183	-1349317209	143087	3.53E-4
3183	108545139	23327	2.26E-4
3183	813617736	26809	2.1E-4
3184	126277189	53977	2.61E-4
3184	-1681446896	13428	2.01E-4
3184	-640326432	11410	1.76E-4
3184	1527460865	19329	0.21621
3184	-619693402	20639	1.84E-4
3184	1736224610	10733	2.05E-4
3184	1648965386	710424	1.71E-4
3184	-1133348926	59296	1.97E-4
3184	1506984383	99780	1.87E-4
3184	-1334750159	17622	0.215924
3184	-1645373329	35080	2.62E-4
3184	-479129859	40968	2.05E-4
3184	-1365913880	17148	0.296165
3184	-1814741628	16485	1.68E-4
3184	-253646794	21597	2.07E-4
3184	1921900944	19902	1.65E-4
3184	1493855773	101203	1.92E-4
3184	1765727949	50293	2.39E-4
3184	337896982	112854	1.98E-4
3184	1129548111	65419	2.2E-4
3184	-951552217	47416	1.69E-4
3184	2144363646	44807	0.605018
3184	-1749058385	10053	0.439846
3184	896283542	64068	3.13E-4
3184	-56216537	82035	0.330451
3184	1902274927	17522	1.99E-4
3184	498053885	24267	1.93E-4
3184	-1261889744	18973	2.15E-4
3184	-200977213	48728	2.76E-4
3184	-1474342031	50499	2.58E-4
3184	1242501861	29253	3.04E-4
3184	-192130533	16474	2.02E-4
3184	568179430	10199	1.95E-4
3184	-1418663197	14265	0.230321
3184	-1654987462	30148	2.09E-4
3184	-1474342031	50499	1.96E-4
3184	1648349277	15355	2.03E-4
3184	-1641796736	14601	2.67E-4
3184	-65380339	16025	2.51E-4
3184	-1734889959	11861	0.244871
3184	555850615	9741	0.228118
3184	1318360763	132424	1.83E-4
3184	369073259	50539	1.99E-4
3184	-889876944	9289	0.232589
3184	520354068	47952	2.63E-4
3184	1405749498	27943	1.88E-4
3184	-1639608137	27910	1.83E-4
3184	-488803581	31496	2.74E-4
3184	995350632	16796	1.84E-4
3184	-1336654909	17328	2.13E-4
3184	-1383439281	47276	0.28899
3184	1271170432	41979	1.83E-4
3184	-310296644	12286	2.72E-4
3184	1674157254	8974	0.292889
3184	780151295	27691	1.83E-4
3184	2031745921	30384	2.0E-4
3184	576469096	11348	1.88E-4
3184	-120849755	23908	2.59E-4
3184	-1316681750	34325	2.01E-4
3184	-54248016	17248	0.459913
3184	1090909700	9849	1.76E-4
3184	-2022450979	24085	0.269306
3184	-329140455	62860	1.9E-4
3184	-247671797	35990	1.87E-4
3184	-1506999627	97411	1.81E-4
3184	-218252801	18220	2.4E-4
3184	-1758879408	23624	1.92E-4
3184	-102454461	8114	2.0E-4
3184	-1879976718	41843	1.92E-4
3184	-449834333	18164	1.51E-4
3184	-862147508	12011	1.99E-4
3184	-971073619	24777	2.49E-4
3184	-374504609	34714	1.81E-4
3184	-39502462	85626	2.21E-4
3184	1281942399	15933	1.95E-4
3184	241146258	28943	1.9E-4
3184	632516294	24489	1.74E-4
3184	-1316681750	34326	1.88E-4
3184	1190426747	9687	0.65698
3184	-1765237699	7324	1.95E-4
3184	-801127975	19571	2.08E-4
3184	-511035021	32005	2.61E-4
3184	-1097372118	14638	2.57E-4
3184	-795963153	12559	0.204448
3184	1653379041	17860	0.237087
3184	925584417	16826	2.92E-4
3184	-160990008	16410	2.14E-4
3184	-25318620	35172	2.03E-4
3184	-687209118	8877	0.289302
3184	-122201993	31610	1.8E-4
3184	1736224610	10733	1.88E-4
3184	-1364044126	95457	1.99E-4
3184	1853749422	17991	3.16E-4
3184	-514266429	33252	2.44E-4
3184	1988067979	22381	1.06959
3184	-1432090628	12437	1.325032
3184	734229333	12794	1.81E-4
3184	-946164286	14465	0.23281
3184	1903677297	46641	1.83E-4
3184	-1027341537	16239	2.09E-4
3184	1736224610	10730	1.89E-4
3184	2050943806	30411	0.354981
3184	1253599878	34045	2.34E-4
3184	6944639	62552	1.81E-4
3184	1951970662	43892	2.73E-4
3184	-44266339	22610	0.3911
3184	-1214121102	26743	1.85E-4
3184	228036336	13113	1.95E-4
3184	1102887768	196591	2.06E-4
3184	-1902766496	21286	2.91E-4
3184	-1243452615	46386	2.05E-4
3184	-58325068	24251	1.86E-4
3184	-845064300	49834	1.93E-4
3184	-757809453	8445	2.73E-4
3184	-526579973	12767	2.51E-4
3185	-1295811547	7831	2.57E-4
3185	-365845581	37678	2.03E-4
3185	-186875704	41277	1.72E-4
3185	-1128425453	36179	1.83E-4
3185	-1585509224	26320	2.11E-4
3185	-1438227388	10475	1.75E-4
3185	1125393090	11905	2.84E-4
3185	-2033254729	18408	1.94E-4
3185	-1122813812	21267	1.88E-4
3185	168334954	17772	0.20305
3185	-1660582329	26261	2.92E-4
3185	-576838984	45937	0.330825
3185	112660375	23288	1.82E-4
3185	726410020	28316	1.93E-4
3185	1244112809	11357	0.236444
3185	903608778	21441	2.05E-4
3185	-1350848499	20818	1.85E-4
3185	1196951361	24328	1.63E-4
3185	1751334524	56155	2.01E-4
3185	-1317954442	15825	1.79E-4
3185	80537884	31144	2.82E-4
3185	2087963370	32745	2.08E-4
3185	1692329894	95294	2.09E-4
3185	-13488223	29128	1.96E-4
3185	580377523	29704	1.76E-4
3185	1041463010	39857	1.88E-4
3185	-262166983	22590	0.355592
3185	1422998618	31955	3.0E-4
3185	1846137182	11774	1.95E-4
3185	-2090576161	90658	1.99E-4
3185	-1120275781	22000	0.256027
3185	-1106083790	45644	1.92E-4
3185	399245534	6456	2.08E-4
3185	-1636753961	20269	1.79E-4
3185	-2130076891	22787	2.37E-4
3185	-1745559320	34990	3.58E-4
3185	-480811640	17784	2.34E-4
3185	-2074444430	14748	2.5E-4
3185	-850114343	38086	1.78E-4
3185	1208582331	14133	0.309482
3185	2011381436	50784	1.89E-4
3185	-82289466	24068	2.31E-4
3185	194194522	49407	2.3E-4
3185	993117742	7789	1.72E-4
3185	-1850614049	14525	1.83E-4
3185	-376627931	38315	3.038033
3185	-652926777	12090	1.9E-4
3185	-556211309	29908	2.23E-4
3185	630197842	52915	3.63E-4
3185	1332117093	26549	2.68E-4
3185	-495411389	13822	2.01E-4
3185	1418000208	64910	2.49E-4
3185	-376627931	38315	3.110425
3185	959622735	10977	2.72E-4
3185	-1045973624	10526	1.95E-4
3185	339199084	36394	1.96E-4
3185	1392385904	17725	1.86E-4
3185	1338346148	10166	1.99E-4
3185	-514266429	33252	1.84E-4
3185	2809702	23112	1.91E-4
3185	-143345317	15112	1.96E-4
3185	-2015285905	25229	0.224874
3185	1858584057	81974	1.81E-4
3185	429333125	30535	1.85E-4
3185	-938415070	37195	2.05E-4
3185	-2118413729	44278	1.77E-4
3185	1582216050	11356	0.193109
3185	118298312	24638	0.435671
3185	1440964978	25721	2.04E-4
3185	1973959567	26815	1.75E-4
3185	1626882159	77072	1.85E-4
3185	688821179	11108	2.27E-4
3185	901424553	27528	1.87E-4
3185	690159406	38352	1.94E-4
3185	-1826987342	36122	1.92E-4
3185	131341716	26680	2.06E-4
3185	-2139972119	11531	2.62E-4
3185	604376197	40227	1.79E-4
3185	-1758160402	27502	0.528478
3185	-1764544306	21185	1.85E-4
3185	174798409	11175	0.339715
3185	-1373952608	10223	2.13E-4
3185	491971996	91259	0.011765
3185	-1878840707	20952	1.86E-4
3185	479641580	13266	2.77E-4
3185	1817992488	15893	1.8E-4
3185	-376627931	38315	2.869275
3185	955194527	23873	1.89E-4
3185	-2127440239	24118	1.82E-4
3185	1845394009	15798	2.05E-4
3185	-1725562111	25468	2.49E-4
3185	667672255	10963	0.377161
3185	2000510440	28357	2.06E-4
3185	-418781958	21978	1.9E-4
3185	927550399	23065	2.14E-4
3185	477975079	66158	2.36E-4
3185	-365906139	18484	1.82E-4
3185	-1673179681	24909	2.52E-4
3185	673707978	40618	1.75E-4
3185	-1304684049	20662	2.12E-4
3185	-928525193	21342	2.84E-4
3185	1304353133	62875	2.17E-4
3185	1926991484	11089	1.72E-4
3186	153680814	15698	2.15E-4
3186	-1926815541	30799	1.92E-4
3186	1400605360	31668	0.286586
3186	-786060094	114595	1.84E-4
3186	-1498227088	19515	3.28E-4
3186	1318042070	13870	1.76E-4
3186	1812411276	16863	1.78E-4
3186	1039789616	145262	2.09E-4
3186	691944971	46637	1.76E-4
3186	-1039776318	13187	0.370897
3186	704612065	15356	1.78E-4
3186	-1518839455	37935	1.86E-4
3186	1281600386	15454	2.13E-4
3186	-1039574681	6635	2.76E-4
3186	53607047	58197	2.69E-4
3186	1996119241	57996	1.9E-4
3186	-720065587	24889	0.401825
3186	-23824193	38040	0.009727
3186	660131369	9153	1.65E-4
3186	-101395932	19829	2.46E-4
3186	903608778	21441	1.85E-4
3186	-2124597083	13620	3.28E-4
3186	634319305	46419	2.25E-4
3186	-2060678551	22593	1.96E-4
3186	859148142	19048	1.8E-4
3186	1184155224	104949	1.84E-4
3186	722906927	17727	0.41618
3186	-2032999060	15375	1.79E-4
3186	1629839134	33160	2.39E-4
3186	-294809487	16740	2.06E-4
3186	1651450928	15754	2.06E-4
3186	793780167	15694	1.83E-4
3186	-1856633035	26649	1.94E-4
3186	1497811623	10819	2.18E-4
3186	1061406273	10854	1.87E-4
3186	1819334096	37518	1.81E-4
3186	-661931361	18193	2.08E-4
3186	1713185019	9334	2.12E-4
3186	1446781029	21130	2.52E-4
3186	-126155955	55535	1.83E-4
3186	-15757399	25338	3.04E-4
3186	-569157978	7130	0.20506
3186	2040556758	17969	1.8E-4
3186	-1454637845	28085	2.31E-4
3186	-1799572366	22611	1.422667
3186	-838332694	20737	1.97E-4
3186	1997687945	11668	1.8E-4
3186	699917464	63593	1.74E-4
3186	238092265	14676	1.95E-4
3186	49094078	33787	2.43E-4
3186	-82418366	130921	2.41E-4
3186	-2060678551	22593	1.85E-4
3186	1525901255	25639	1.85E-4
3186	1000907872	13491	1.72E-4
3186	1743274791	9943	2.01E-4
3186	993117742	7789	1.75E-4
3186	1641185626	17075	2.15E-4
3186	1258602721	33926	1.95E-4
3186	-1437025278	16994	1.8E-4
3186	-533520866	13406	3.46E-4
3186	1904186970	20856	1.99E-4
3186	560730218	50151	1.83E-4
3186	-889876944	9289	2.4E-4
3186	-1469506460	21932	2.9E-4
3186	726034138	66770	2.87E-4
3186	-1758015189	21754	1.86E-4
3186	-104998466	24688	2.23E-4
3186	-2106650044	19245	1.98E-4
3186	-1100416724	20257	0.379706
3186	209252430	90236	1.9E-4
3186	1899950715	20098	1.86E-4
3186	-843510700	25670	2.04E-4
3186	677838506	17370	2.04E-4
3186	2035707592	216278	1.85E-4
3186	2119110429	33437	1.9E-4
3186	1184372210	13313	0.196239
3186	1333419154	7092	1.79E-4
3186	2104595202	17721	2.7E-4
3186	783057409	9344	0.21713
3186	2064969469	37797	1.87E-4
3186	-963049212	34780	1.95E-4
3186	-1350848499	20818	1.98E-4
3186	-1476215731	36428	0.410322
3186	94021018	10462	1.85E-4
3186	-1830585182	62840	2.01E-4
3186	646317006	26235	1.82E-4
3186	571503757	18857	1.74E-4
3186	366319161	9719	2.08E-4
3186	1207972049	11854	0.230684
3186	-658980732	39035	1.72E-4
3186	80989759	12758	1.91E-4
3186	1149290433	93300	1.95E-4
3186	656363360	65858	1.77E-4
3186	1849698206	15924	1.72E-4
3186	1773758632	179263	1.89E-4
3186	315854982	139755	0.614179
3186	-551336248	22226	0.231709
3186	-1006437303	17666	2.49E-4
3186	-1317954442	15825	1.74E-4
3186	1533603561	11819	0.32508
3186	-849036769	10553	1.93E-4
3186	-776797868	20586	2.63E-4
3186	1700441418	56682	1.8E-4
3186	632099635	8918	0.014074
3187	-1338481861	126487	1.9E-4
3187	-166875378	16355	2.42E-4
3187	66237632	15793	1.97E-4
3187	-1101969710	17704	2.83E-4
3187	1516081228	29600	1.77E-4
3187	-52609661	26931	1.7E-4
3187	-868470812	23314	0.30942
3187	67492854	10161	2.05E-4
3187	-205452427	50065	1.92E-4
3187	1997762516	21830	1.87E-4
3187	-1755645147	46618	2.57E-4
3187	-1668785596	15067	1.9E-4
3187	-727680197	19879	1.9E-4
3187	1056614531	52485	1.68E-4
3187	910144273	30770	1.86E-4
3187	-291785383	32148	2.11E-4
3187	-1683127140	12606	2.78E-4
3187	-190613113	167085	2.21E-4
3187	-1537982243	54053	3.05E-4
3187	-1707196624	9854	1.71E-4
3187	-855994456	18957	1.88E-4
3187	-1350848499	20818	1.85E-4
3187	-1224588982	35590	1.89E-4
3187	-999442622	22760	1.91E-4
3187	-1783506712	37061	2.63E-4
3187	914825206	15558	2.04E-4
3187	-923081258	39681	1.91E-4
3187	-282198026	43918	1.76E-4
3187	-52002235	17394	2.73E-4
3187	1964073865	37100	2.05E-4
3187	-1559785539	10923	0.692733
3187	1620462773	36080	2.03E-4
3187	1600128008	6720	2.14E-4
3187	-1994449243	40861	2.0E-4
3187	-1681166252	22522	1.82E-4
3187	-1226828530	16277	0.345425
3187	1900724876	43333	3.72E-4
3187	1021403443	8154	1.89E-4
3187	-1025277884	7720	1.79E-4
3187	-1923973856	11292	1.92E-4
3187	-734442298	12527	2.41E-4
3187	1345684647	25434	1.91E-4
3187	419807001	21411	2.99E-4
3187	-1137722990	17569	1.94E-4
3187	1138969184	22749	3.02E-4
3187	-1393037450	7775	2.4E-4
3187	-1405367865	22608	1.84E-4
3187	285993041	58870	2.08E-4
3187	-1883741210	105292	1.77E-4
3187	1398825008	17507	1.81E-4
3187	-1338047585	11662	1.88E-4
3187	2095595572	31324	1.9E-4
3187	-263391077	53544	2.54E-4
3187	-329656009	8065	2.82E-4
3187	-1316681750	34325	2.32E-4
3187	633289607	18294	0.00994
3187	698686597	48251	2.3E-4
3187	-250302085	17627	0.212955
3187	1682990189	21900	0.328052
3187	-419455714	41307	1.99E-4
3187	-45176065	17757	2.38E-4
3187	1270468661	21943	2.18E-4
3187	-1464199162	130906	1.81E-4
3187	1538595215	25029	2.18E-4
3187	558991722	42433	1.8E-4
3187	1717837170	39171	2.1E-4
3187	-1096342570	37971	1.84E-4
3187	-1974641787	14113	1.190037
3187	-1946584860	15079	0.235295
3187	402693284	19416	1.85E-4
3187	-1530966245	27406	0.269597
3187	1429389055	34006	2.8E-4
3187	-1402912491	22050	2.29E-4
3187	-845064300	49833	1.73E-4
3187	1143124055	47489	2.11E-4
3187	-297559490	18396	0.244157
3187	1157574584	26335	2.06E-4
3187	-1715811105	16918	2.19E-4
3187	-1224588982	35590	1.66E-4
3187	1742426521	38150	2.57E-4
3187	-1671251276	27214	1.88E-4
3187	-110843796	141668	0.009933
3187	-1286480306	13480	0.209523
3187	536959343	23347	1.83E-4
3187	933495965	20896	2.05E-4
3187	-540468273	31555	2.15E-4
3187	-1405367865	22608	2.17E-4
3187	-58515007	13424	3.65E-4
3187	754596591	20340	2.37E-4
3187	681049548	34534	1.91E-4
3187	-1640203502	47837	1.88E-4
3187	547177141	15879	1.99E-4
3187	993117742	7789	1.9E-4
3187	-2115154212	25401	0.471875
3187	922105529	96340	1.98E-4
3187	-2087884873	19211	1.89E-4
3187	205441735	42949	2.2E-4
3187	817652129	67745	2.27E-4
3187	-453098156	26982	2.26E-4
3187	1466674211	29238	2.23E-4
3187	826574504	24532	1.96E-4
3187	-1033203190	34806	1.76E-4
3187	615241208	49773	1.9E-4
3187	-1622240240	17259	2.14E-4
3187	-630919423	190869	2.55E-4
3187	-1183573825	35228	2.04E-4
3187	-1615273427	61820	2.51E-4
3187	-1211105043	15537	2.56E-4
3187	-90792356	25067	2.13E-4
3187	543979023	15023	2.5E-4
3187	47808171	25307	2.06E-4
3187	-1053015866	10362	1.85E-4
3187	-1362158911	57234	1.88E-4
3187	1351203711	40556	0.009339
3187	227018250	14630	1.91E-4
3187	660347484	60813	2.22E-4
3187	-511605475	75399	2.03E-4
3187	-121348232	10244	0.45889
3187	1825463951	161922	1.86E-4
3187	-310789495	9435	0.009355
3187	-1636244641	24906	2.33E-4
3188	-525153999	15673	2.81E-4
3188	1831052304	49841	2.55E-4
3188	1269219506	15738	3.25E-4
3188	-200638368	16658	2.37E-4
3188	-332428386	16423	1.88E-4
3188	-45795885	49126	1.7E-4
3188	-1782638281	20938	3.19E-4
3188	535604121	31864	1.87E-4
3188	1176878757	23808	0.256226
3188	-1211105043	15537	1.81E-4
3188	-1912798542	11681	1.75E-4
3188	-1109792769	10126	1.88E-4
3188	1578525166	69544	1.81E-4
3188	2029673551	187848	2.67E-4
3188	176713976	15427	2.62E-4
3188	1539091007	37688	1.96E-4
3188	-1554829264	10237	2.66E-4
3188	-1696937819	88435	1.77E-4
3188	746602590	30979	0.266828
3188	1483592299	12182	2.05E-4
3188	1659278956	19252	1.94E-4
3188	1476386318	14447	1.93E-4
3188	-1214418130	74631	2.68E-4
3188	-1350848499	20818	1.82E-4
3188	284034051	16184	2.23E-4
3188	-1169939358	123697	2.7E-4
3188	-64050432	15363	0.225727
3188	764752214	31391	1.85E-4
